Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2018-09-22,Crystal Palace,Newcastle,0,0,D,77,79,77,76,76,75,77,76,1
2018-09-22,Fulham,Watford,1,1,D,75,78,76,73,77,78,78,77,-2
2018-09-22,Leicester,Huddersfield,3,1,H,78,78,76,79,74,72,73,75,4
2018-09-22,Liverpool,Southampton,3,0,H,83,86,82,82,76,75,77,74,7
2018-09-22,Man United,Wolves,1,1,D,82,83,83,80,77,75,80,76,5
2018-09-23,Arsenal,Everton,2,0,H,82,82,83,80,79,77,80,79,3
2018-09-23,West Ham,Chelsea,0,0,D,78,78,78,77,83,85,83,82,-5
2018-09-29,Arsenal,Watford,2,0,H,82,82,83,80,77,78,78,77,5
2018-09-29,Chelsea,Liverpool,1,1,D,83,85,83,82,83,86,82,82,0
2018-09-29,Everton,Fulham,3,0,H,79,77,80,79,75,78,76,73,4
2018-09-29,Huddersfield,Tottenham,0,2,A,74,72,73,75,83,86,82,83,-9
2018-09-29,Man City,Brighton,2,0,H,85,86,88,82,76,76,77,76,9
2018-09-29,Newcastle,Leicester,0,2,A,76,75,77,76,78,78,76,79,-2
2018-09-29,West Ham,Man United,3,1,H,78,78,78,77,82,83,83,80,-4
2018-09-29,Wolves,Southampton,2,0,H,77,75,80,76,76,75,77,74,1
2018-09-30,Cardiff,Burnley,1,2,A,73,73,73,72,77,77,75,77,-4
2018-10-01,Bournemouth,Crystal Palace,2,1,H,77,79,76,77,77,79,77,76,0
2018-10-05,Brighton,West Ham,1,0,H,76,76,77,76,78,78,78,77,-2
2018-10-06,Burnley,Huddersfield,1,1,D,77,77,75,77,74,72,73,75,3
2018-10-06,Crystal Palace,Wolves,0,1,A,77,79,77,76,77,75,80,76,0
2018-10-06,Leicester,Everton,1,2,A,78,78,76,79,79,77,80,79,-1
2018-10-06,Man United,Newcastle,3,2,H,82,83,83,80,76,75,77,76,6
2018-10-06,Tottenham,Cardiff,1,0,H,83,86,82,83,73,73,73,72,10
2018-10-06,Watford,Bournemouth,0,4,A,77,78,78,77,77,79,76,77,0
2018-10-07,Fulham,Arsenal,1,5,A,75,78,76,73,82,82,83,80,-7
2018-10-07,Liverpool,Man City,0,0,D,83,86,82,82,85,86,88,82,-2
2018-10-07,Southampton,Chelsea,0,3,A,76,75,77,74,83,85,83,82,-7
2018-10-20,Bournemouth,Southampton,0,0,D,77,79,76,77,76,75,77,74,1
2018-10-20,Cardiff,Fulham,4,2,H,73,73,73,72,75,78,76,73,-2
2018-10-20,Chelsea,Man United,2,2,D,83,85,83,82,82,83,83,80,1
2018-10-20,Huddersfield,Liverpool,0,1,A,74,72,73,75,83,86,82,82,-9
2018-10-20,Man City,Burnley,5,0,H,85,86,88,82,77,77,75,77,8
2018-10-20,Newcastle,Brighton,0,1,A,76,75,77,76,76,76,77,76,0
2018-10-20,West Ham,Tottenham,0,1,A,78,78,78,77,83,86,82,83,-5
2018-10-20,Wolves,Watford,0,2,A,77,75,80,76,77,78,78,77,0
2018-10-21,Everton,Crystal Palace,2,0,H,79,77,80,79,77,79,77,76,2
2018-10-22,Arsenal,Leicester,3,1,H,82,82,83,80,78,78,76,79,4
2018-10-27,Brighton,Wolves,1,0,H,76,76,77,76,77,75,80,76,-1
2018-10-27,Fulham,Bournemouth,0,3,A,75,78,76,73,77,79,76,77,-2
2018-10-27,Leicester,West Ham,1,1,D,78,78,76,79,78,78,78,77,0
2018-10-27,Liverpool,Cardiff,4,1,H,83,86,82,82,73,73,73,72,10
2018-10-27,Southampton,Newcastle,0,0,D,76,75,77,74,76,75,77,76,0
2018-10-27,Watford,Huddersfield,3,0,H,77,78,78,77,74,72,73,75,3
2018-10-28,Burnley,Chelsea,0,4,A,77,77,75,77,83,85,83,82,-6
2018-10-28,Crystal Palace,Arsenal,2,2,D,77,79,77,76,82,82,83,80,-5
2018-10-28,Man United,Everton,2,1,H,82,83,83,80,79,77,80,79,3
2018-10-29,Tottenham,Man City,0,1,A,83,86,82,83,85,86,88,82,-2
2018-11-03,Arsenal,Liverpool,1,1,D,82,82,83,80,83,86,82,82,-1
2018-11-03,Bournemouth,Man United,1,2,A,77,79,76,77,82,83,83,80,-5
2018-11-03,Cardiff,Leicester,0,1,A,73,73,73,72,78,78,76,79,-5
2018-11-03,Everton,Brighton,3,1,H,79,77,80,79,76,76,77,76,3
2018-11-03,Newcastle,Watford,1,0,H,76,75,77,76,77,78,78,77,-1
2018-11-03,West Ham,Burnley,4,2,H,78,78,78,77,77,77,75,77,1
2018-11-03,Wolves,Tottenham,2,3,A,77,75,80,76,83,86,82,83,-6
2018-11-04,Chelsea,Crystal Palace,3,1,H,83,85,83,82,77,79,77,76,6
2018-11-04,Man City,Southampton,6,1,H,85,86,88,82,76,75,77,74,9
2018-11-05,Huddersfield,Fulham,1,0,H,74,72,73,75,75,78,76,73,-1
2018-11-10,Cardiff,Brighton,2,1,H,73,73,73,72,76,76,77,76,-3
2018-11-10,Crystal Palace,Tottenham,0,1,A,77,79,77,76,83,86,82,83,-6
2018-11-10,Huddersfield,West Ham,1,1,D,74,72,73,75,78,78,78,77,-4
2018-11-10,Leicester,Burnley,0,0,D,78,78,76,79,77,77,75,77,1
2018-11-10,Newcastle,Bournemouth,2,1,H,76,75,77,76,77,79,76,77,-1
2018-11-10,Southampton,Watford,1,1,D,76,75,77,74,77,78,78,77,-1
2018-11-11,Arsenal,Wolves,1,1,D,82,82,83,80,77,75,80,76,5
2018-11-11,Chelsea,Everton,0,0,D,83,85,83,82,79,77,80,79,4
2018-11-11,Liverpool,Fulham,2,0,H,83,86,82,82,75,78,76,73,8
2018-11-11,Man City,Man United,3,1,H,85,86,88,82,82,83,83,80,3
2018-11-24,Brighton,Leicester,1,1,D,76,76,77,76,78,78,76,79,-2
2018-11-24,Everton,Cardiff,1,0,H,79,77,80,79,73,73,73,72,6
2018-11-24,Fulham,Southampton,3,2,H,75,78,76,73,76,75,77,74,-1
2018-11-24,Man United,Crystal Palace,0,0,D,82,83,83,80,77,79,77,76,5
2018-11-24,Tottenham,Chelsea,3,1,H,83,86,82,83,83,85,83,82,0
2018-11-24,Watford,Liverpool,0,3,A,77,78,78,77,83,86,82,82,-6
2018-11-24,West Ham,Man City,0,4,A,78,78,78,77,85,86,88,82,-7
2018-11-25,Bournemouth,Arsenal,1,2,A,77,79,76,77,82,82,83,80,-5
2018-11-25,Wolves,Huddersfield,0,2,A,77,75,80,76,74,72,73,75,3
2018-11-26,Burnley,Newcastle,1,2,A,77,77,75,77,76,75,77,76,1
2018-11-30,Cardiff,Wolves,2,1,H,73,73,73,72,77,75,80,76,-4
2018-12-01,Crystal Palace,Burnley,2,0,H,77,79,77,76,77,77,75,77,0
2018-12-01,Huddersfield,Brighton,1,2,A,74,72,73,75,76,76,77,76,-2
2018-12-01,Leicester,Watford,2,0,H,78,78,76,79,77,78,78,77,1
2018-12-01,Man City,Bournemouth,3,1,H,85,86,88,82,77,79,76,77,8
2018-12-01,Newcastle,West Ham,0,3,A,76,75,77,76,78,78,78,77,-2
2018-12-01,Southampton,Man United,2,2,D,76,75,77,74,82,83,83,80,-6
2018-12-02,Arsenal,Tottenham,4,2,H,82,82,83,80,83,86,82,83,-1
2018-12-02,Chelsea,Fulham,2,0,H,83,85,83,82,75,78,76,73,8
2018-12-02,Liverpool,Everton,1,0,H,83,86,82,82,79,77,80,79,4
2018-12-04,Bournemouth,Huddersfield,2,1,H,77,79,76,77,74,72,73,75,3
2018-12-04,Brighton,Crystal Palace,3,1,H,76,76,77,76,77,79,77,76,-1
2018-12-04,Watford,Man City,1,2,A,77,78,78,77,85,86,88,82,-8
2018-12-04,West Ham,Cardiff,3,1,H,78,78,78,77,73,73,73,72,5
2018-12-05,Burnley,Liverpool,1,3,A,77,77,75,77,83,86,82,82,-6
2018-12-05,Everton,Newcastle,1,1,D,79,77,80,79,76,75,77,76,3
2018-12-05,Fulham,Leicester,1,1,D,75,78,76,73,78,78,76,79,-3
2018-12-05,Man United,Arsenal,2,2,D,82,83,83,80,82,82,83,80,0
2018-12-05,Tottenham,Southampton,3,1,H,83,86,82,83,76,75,77,74,7
2018-12-05,Wolves,Chelsea,2,1,H,77,75,80,76,83,85,83,82,-6
2018-12-08,Arsenal,Huddersfield,1,0,H,82,82,83,80,74,72,73,75,8
2018-12-08,Bournemouth,Liverpool,0,4,A,77,79,76,77,83,86,82,82,-6
2018-12-08,Burnley,Brighton,1,0,H,77,77,75,77,76,76,77,76,1
2018-12-08,Cardiff,Southampton,1,0,H,73,73,73,72,76,75,77,74,-3
2018-12-08,Chelsea,Man City,2,0,H,83,85,83,82,85,86,88,82,-2
2018-12-08,Leicester,Tottenham,0,2,A,78,78,76,79,83,86,82,83,-5
2018-12-08,Man United,Fulham,4,1,H,82,83,83,80,75,78,76,73,7
2018-12-08,West Ham,Crystal Palace,3,2,H,78,78,78,77,77,79,77,76,1
2018-12-09,Newcastle,Wolves,1,2,A,76,75,77,76,77,75,80,76,-1
2018-12-10,Everton,Watford,2,2,D,79,77,80,79,77,78,78,77,2
2018-12-15,Crystal Palace,Leicester,1,0,H,77,79,77,76,78,78,76,79,-1
2018-12-15,Fulham,West Ham,0,2,A,75,78,76,73,78,78,78,77,-3
2018-12-15,Huddersfield,Newcastle,0,1,A,74,72,73,75,76,75,77,76,-2
2018-12-15,Man City,Everton,3,1,H,85,86,88,82,79,77,80,79,6
2018-12-15,Tottenham,Burnley,1,0,H,83,86,82,83,77,77,75,77,6
2018-12-15,Watford,Cardiff,3,2,H,77,78,78,77,73,73,73,72,4
2018-12-15,Wolves,Bournemouth,2,0,H,77,75,80,76,77,79,76,77,0
2018-12-16,Brighton,Chelsea,1,2,A,76,76,77,76,83,85,83,82,-7
2018-12-16,Liverpool,Man United,3,1,H,83,86,82,82,82,83,83,80,1
2018-12-16,Southampton,Arsenal,3,2,H,76,75,77,74,82,82,83,80,-6
2018-12-21,Wolves,Liverpool,0,2,A,77,75,80,76,83,86,82,82,-6
2018-12-22,Arsenal,Burnley,3,1,H,82,82,83,80,77,77,75,77,5
2018-12-22,Bournemouth,Brighton,2,0,H,77,79,76,77,76,76,77,76,1
2018-12-22,Cardiff,Man United,1,5,A,73,73,73,72,82,83,83,80,-9
2018-12-22,Chelsea,Leicester,0,1,A,83,85,83,82,78,78,76,79,5
2018-12-22,Huddersfield,Southampton,1,3,A,74,72,73,75,76,75,77,74,-2
2018-12-22,Man City,Crystal Palace,2,3,A,85,86,88,82,77,79,77,76,8
2018-12-22,Newcastle,Fulham,0,0,D,76,75,77,76,75,78,76,73,1
2018-12-22,West Ham,Watford,0,2,A,78,78,78,77,77,78,78,77,1
2018-12-23,Everton,Tottenham,2,6,A,79,77,80,79,83,86,82,83,-4
2018-12-26,Brighton,Arsenal,1,1,D,76,76,77,76,82,82,83,80,-6
2018-12-26,Burnley,Everton,1,5,A,77,77,75,77,79,77,80,79,-2
2018-12-26,Crystal Palace,Cardiff,0,0,D,77,79,77,76,73,73,73,72,4
2018-12-26,Fulham,Wolves,1,1,D,75,78,76,73,77,75,80,76,-2
2018-12-26,Leicester,Man City,2,1,H,78,78,76,79,85,86,88,82,-7
2018-12-26,Liverpool,Newcastle,4,0,H,83,86,82,82,76,75,77,76,7
2018-12-26,Man United,Huddersfield,3,1,H,82,83,83,80,74,72,73,75,8
2018-12-26,Tottenham,Bournemouth,5,0,H,83,86,82,83,77,79,76,77,6
2018-12-26,Watford,Chelsea,1,2,A,77,78,78,77,83,85,83,82,-6
2018-12-27,Southampton,West Ham,1,2,A,76,75,77,74,78,78,78,77,-2
2018-12-29,Brighton,Everton,1,0,H,76,76,77,76,79,77,80,79,-3
2018-12-29,Fulham,Huddersfield,1,0,H,75,78,76,73,74,72,73,75,1
2018-12-29,Leicester,Cardiff,0,1,A,78,78,76,79,73,73,73,72,5
2018-12-29,Liverpool,Arsenal,5,1,H,83,86,82,82,82,82,83,80,1
2018-12-29,Tottenham,Wolves,1,3,A,83,86,82,83,77,75,80,76,6
2018-12-29,Watford,Newcastle,1,1,D,77,78,78,77,76,75,77,76,1
2018-12-30,Burnley,West Ham,2,0,H,77,77,75,77,78,78,78,77,-1
2018-12-30,Crystal Palace,Chelsea,0,1,A,77,79,77,76,83,85,83,82,-6
2018-12-30,Man United,Bournemouth,4,1,H,82,83,83,80,77,79,76,77,5
2018-12-30,Southampton,Man City,1,3,A,76,75,77,74,85,86,88,82,-9
2019-01-01,Arsenal,Fulham,4,1,H,82,82,83,80,75,78,76,73,7
2019-01-01,Cardiff,Tottenham,0,3,A,73,73,73,72,83,86,82,83,-10
2019-01-01,Everton,Leicester,0,1,A,79,77,80,79,78,78,76,79,1
2019-01-02,Bournemouth,Watford,3,3,D,77,79,76,77,77,78,78,77,0
2019-01-02,Chelsea,Southampton,0,0,D,83,85,83,82,76,75,77,74,7
2019-01-02,Huddersfield,Burnley,1,2,A,74,72,73,75,77,77,75,77,-3
2019-01-02,Newcastle,Man United,0,2,A,76,75,77,76,82,83,83,80,-6
2019-01-02,West Ham,Brighton,2,2,D,78,78,78,77,76,76,77,76,2
2019-01-02,Wolves,Crystal Palace,0,2,A,77,75,80,76,77,79,77,76,0
2019-01-03,Man City,Liverpool,2,1,H,85,86,88,82,83,86,82,82,2
2019-01-12,Brighton,Liverpool,0,1,A,76,76,77,76,83,86,82,82,-7
2019-01-12,Burnley,Fulham,2,1,H,77,77,75,77,75,78,76,73,2
2019-01-12,Cardiff,Huddersfield,0,0,D,73,73,73,72,74,72,73,75,-1
2019-01-12,Chelsea,Newcastle,2,1,H,83,85,83,82,76,75,77,76,7
2019-01-12,Crystal Palace,Watford,1,2,A,77,79,77,76,77,78,78,77,0
2019-01-12,Leicester,Southampton,1,2,A,78,78,76,79,76,75,77,74,2
2019-01-12,West Ham,Arsenal,1,0,H,78,78,78,77,82,82,83,80,-4
2019-01-13,Everton,Bournemouth,2,0,H,79,77,80,79,77,79,76,77,2
2019-01-13,Tottenham,Man United,0,1,A,83,86,82,83,82,83,83,80,1
2019-01-14,Man City,Wolves,3,0,H,85,86,88,82,77,75,80,76,8
2019-01-19,Arsenal,Chelsea,2,0,H,82,82,83,80,83,85,83,82,-1
2019-01-19,Bournemouth,West Ham,2,0,H,77,79,76,77,78,78,78,77,-1
2019-01-19,Liverpool,Crystal Palace,4,3,H,83,86,82,82,77,79,77,76,6
2019-01-19,Man United,Brighton,2,1,H,82,83,83,80,76,76,77,76,6
2019-01-19,Newcastle,Cardiff,3,0,H,76,75,77,76,73,73,73,72,3
2019-01-19,Southampton,Everton,2,1,H,76,75,77,74,79,77,80,79,-3
2019-01-19,Watford,Burnley,0,0,D,77,78,78,77,77,77,75,77,0
2019-01-19,Wolves,Leicester,4,3,H,77,75,80,76,78,78,76,79,-1
2019-01-20,Fulham,Tottenham,1,2,A,75,78,76,73,83,86,82,83,-8
2019-01-20,Huddersfield,Man City,0,3,A,74,72,73,75,85,86,88,82,-11
2019-01-29,Arsenal,Cardiff,2,1,H,82,82,83,80,73,73,73,72,9
2019-01-29,Fulham,Brighton,4,2,H,75,78,76,73,76,76,77,76,-1
2019-01-29,Huddersfield,Everton,0,1,A,74,72,73,75,79,77,80,79,-5
2019-01-29,Man United,Burnley,2,2,D,82,83,83,80,77,77,75,77,5
2019-01-29,Newcastle,Man City,2,1,H,76,75,77,76,85,86,88,82,-9
2019-01-29,Wolves,West Ham,3,0,H,77,75,80,76,78,78,78,77,-1
2019-01-30,Bournemouth,Chelsea,4,0,H,77,79,76,77,83,85,83,82,-6
2019-01-30,Liverpool,Leicester,1,1,D,83,86,82,82,78,78,76,79,5
2019-01-30,Southampton,Crystal Palace,1,1,D,76,75,77,74,77,79,77,76,-1
2019-01-30,Tottenham,Watford,2,1,H,83,86,82,83,77,78,78,77,6
2019-02-02,Brighton,Watford,0,0,D,76,76,77,76,77,78,78,77,-1
2019-02-02,Burnley,Southampton,1,1,D,77,77,75,77,76,75,77,74,1
2019-02-02,Cardiff,Bournemouth,2,0,H,73,73,73,72,77,79,76,77,-4
2019-02-02,Chelsea,Huddersfield,5,0,H,83,85,83,82,74,72,73,75,9
2019-02-02,Crystal Palace,Fulham,2,0,H,77,79,77,76,75,78,76,73,2
2019-02-02,Everton,Wolves,1,3,A,79,77,80,79,77,75,80,76,2
2019-02-02,Tottenham,Newcastle,1,0,H,83,86,82,83,76,75,77,76,7
2019-02-03,Leicester,Man United,0,1,A,78,78,76,79,82,83,83,80,-4
2019-02-03,Man City,Arsenal,3,1,H,85,86,88,82,82,82,83,80,3
2019-02-04,West Ham,Liverpool,1,1,D,78,78,78,77,83,86,82,82,-5
2019-02-06,Everton,Man City,0,2,A,79,77,80,79,85,86,88,82,-6
2019-02-09,Brighton,Burnley,1,3,A,76,76,77,76,77,77,75,77,-1
2019-02-09,Crystal Palace,West Ham,1,1,D,77,79,77,76,78,78,78,77,-1
2019-02-09,Fulham,Man United,0,3,A,75,78,76,73,82,83,83,80,-7
2019-02-09,Huddersfield,Arsenal,1,2,A,74,72,73,75,82,82,83,80,-8
2019-02-09,Liverpool,Bournemouth,3,0,H,83,86,82,82,77,79,76,77,6
2019-02-09,Southampton,Cardiff,1,2,A,76,75,77,74,73,73,73,72,3
2019-02-09,Watford,Everton,1,0,H,77,78,78,77,79,77,80,79,-2
2019-02-10,Man City,Chelsea,6,0,H,85,86,88,82,83,85,83,82,2
2019-02-10,Tottenham,Leicester,3,1,H,83,86,82,83,78,78,76,79,5
2019-02-11,Wolves,Newcastle,1,1,D,77,75,80,76,76,75,77,76,1
2019-02-22,Cardiff,Watford,1,5,A,73,73,73,72,77,78,78,77,-4
2019-02-22,West Ham,Fulham,3,1,H,78,78,78,77,75,78,76,73,3
2019-02-23,Bournemouth,Wolves,1,1,D,77,79,76,77,77,75,80,76,0
2019-02-23,Burnley,Tottenham,2,1,H,77,77,75,77,83,86,82,83,-6
2019-02-23,Leicester,Crystal Palace,1,4,A,78,78,76,79,77,79,77,76,1
2019-02-23,Newcastle,Huddersfield,2,0,H,76,75,77,76,74,72,73,75,2
2019-02-24,Arsenal,Southampton,2,0,H,82,82,83,80,76,75,77,74,6
2019-02-24,Man United,Liverpool,0,0,D,82,83,83,80,83,86,82,82,-1
2019-02-26,Cardiff,Everton,0,3,A,73,73,73,72,79,77,80,79,-6
2019-02-26,Huddersfield,Wolves,1,0,H,74,72,73,75,77,75,80,76,-3
2019-02-26,Leicester,Brighton,2,1,H,78,78,76,79,76,76,77,76,2
2019-02-26,Newcastle,Burnley,2,0,H,76,75,77,76,77,77,75,77,-1
2019-02-27,Arsenal,Bournemouth,5,1,H,82,82,83,80,77,79,76,77,5
2019-02-27,Chelsea,Tottenham,2,0,H,83,85,83,82,83,86,82,83,0
2019-02-27,Crystal Palace,Man United,1,3,A,77,79,77,76,82,83,83,80,-5
2019-02-27,Liverpool,Watford,5,0,H,83,86,82,82,77,78,78,77,6
2019-02-27,Man City,West Ham,1,0,H,85,86,88,82,78,78,78,77,7
2019-02-27,Southampton,Fulham,2,0,H,76,75,77,74,75,78,76,73,1
2019-03-02,Bournemouth,Man City,0,1,A,77,79,76,77,85,86,88,82,-8
2019-03-02,Brighton,Huddersfield,1,0,H,76,76,77,76,74,72,73,75,2
2019-03-02,Burnley,Crystal Palace,1,3,A,77,77,75,77,77,79,77,76,0
2019-03-02,Man United,Southampton,3,2,H,82,83,83,80,76,75,77,74,6
2019-03-02,Tottenham,Arsenal,1,1,D,83,86,82,83,82,82,83,80,1
2019-03-02,West Ham,Newcastle,2,0,H,78,78,78,77,76,75,77,76,2
2019-03-02,Wolves,Cardiff,2,0,H,77,75,80,76,73,73,73,72,4
2019-03-03,Everton,Liverpool,0,0,D,79,77,80,79,83,86,82,82,-4
2019-03-03,Fulham,Chelsea,1,2,A,75,78,76,73,83,85,83,82,-8
2019-03-03,Watford,Leicester,2,1,H,77,78,78,77,78,78,76,79,-1
2019-03-09,Cardiff,West Ham,2,0,H,73,73,73,72,78,78,78,77,-5
2019-03-09,Crystal Palace,Brighton,1,2,A,77,79,77,76,76,76,77,76,1
2019-03-09,Huddersfield,Bournemouth,0,2,A,74,72,73,75,77,79,76,77,-3
2019-03-09,Leicester,Fulham,3,1,H,78,78,76,79,75,78,76,73,3
2019-03-09,Man City,Watford,3,1,H,85,86,88,82,77,78,78,77,8
2019-03-09,Newcastle,Everton,3,2,H,76,75,77,76,79,77,80,79,-3
2019-03-09,Southampton,Tottenham,2,1,H,76,75,77,74,83,86,82,83,-7
2019-03-10,Arsenal,Man United,2,0,H,82,82,83,80,82,83,83,80,0
2019-03-10,Chelsea,Wolves,1,1,D,83,85,83,82,77,75,80,76,6
2019-03-10,Liverpool,Burnley,4,2,H,83,86,82,82,77,77,75,77,6
2019-03-16,Bournemouth,Newcastle,2,2,D,77,79,76,77,76,75,77,76,1
2019-03-16,Burnley,Leicester,1,2,A,77,77,75,77,78,78,76,79,-1
2019-03-16,West Ham,Huddersfield,4,3,H,78,78,78,77,74,72,73,75,4
2019-03-17,Everton,Chelsea,2,0,H,79,77,80,79,83,85,83,82,-4
2019-03-17,Fulham,Liverpool,1,2,A,75,78,76,73,83,86,82,82,-8
2019-03-30,Brighton,Southampton,0,1,A,76,76,77,76,76,75,77,74,0
2019-03-30,Burnley,Wolves,2,0,H,77,77,75,77,77,75,80,76,0
2019-03-30,Crystal Palace,Huddersfield,2,0,H,77,79,77,76,74,72,73,75,3
2019-03-30,Fulham,Man City,0,2,A,75,78,76,73,85,86,88,82,-10
2019-03-30,Leicester,Bournemouth,2,0,H,78,78,76,79,77,79,76,77,1
2019-03-30,Man United,Watford,2,1,H,82,83,83,80,77,78,78,77,5
2019-03-30,West Ham,Everton,0,2,A,78,78,78,77,79,77,80,79,-1
2019-03-31,Cardiff,Chelsea,1,2,A,73,73,73,72,83,85,83,82,-10
2019-03-31,Liverpool,Tottenham,2,1,H,83,86,82,82,83,86,82,83,0
2019-04-01,Arsenal,Newcastle,2,0,H,82,82,83,80,76,75,77,76,6
2019-04-02,Watford,Fulham,4,1,H,77,78,78,77,75,78,76,73,2
2019-04-02,Wolves,Man United,2,1,H,77,75,80,76,82,83,83,80,-5
2019-04-03,Chelsea,Brighton,3,0,H,83,85,83,82,76,76,77,76,7
2019-04-03,Man City,Cardiff,2,0,H,85,86,88,82,73,73,73,72,12
2019-04-03,Tottenham,Crystal Palace,2,0,H,83,86,82,83,77,79,77,76,6
2019-04-05,Southampton,Liverpool,1,3,A,76,75,77,74,83,86,82,82,-7
2019-04-06,Bournemouth,Burnley,1,3,A,77,79,76,77,77,77,75,77,0
2019-04-06,Huddersfield,Leicester,1,4,A,74,72,73,75,78,78,76,79,-4
2019-04-06,Newcastle,Crystal Palace,0,1,A,76,75,77,76,77,79,77,76,-1
2019-04-07,Everton,Arsenal,1,0,H,79,77,80,79,82,82,83,80,-3
2019-04-08,Chelsea,West Ham,2,0,H,83,85,83,82,78,78,78,77,5
2019-04-12,Leicester,Newcastle,0,1,A,78,78,76,79,76,75,77,76,2
