Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2022-04-03,Tottenham,Newcastle,5.0,1.0,H,81,83,80,79,77,77,77,77,4
2022-04-04,Crystal Palace,Arsenal,3.0,0.0,H,76,76,76,75,80,82,80,77,-4
2022-04-06,Burnley,Everton,3.0,2.0,H,76,77,75,76,78,78,78,77,-2
2022-04-08,Newcastle,Wolves,1.0,0.0,H,77,77,77,77,78,79,80,78,-1
2022-04-09,Everton,Man United,1.0,0.0,H,78,78,78,77,83,85,83,81,-5
2022-04-09,Arsenal,Brighton,1.0,2.0,A,80,82,80,77,76,77,75,76,4
2022-04-09,Southampton,Chelsea,0.0,6.0,A,76,75,77,76,84,83,86,83,-8
2022-04-09,Watford,Leeds,0.0,3.0,A,74,75,75,73,76,77,78,75,-2
2022-04-09,Aston Villa,Tottenham,0.0,4.0,A,78,79,78,79,81,83,80,79,-3
2022-04-10,Brentford,West Ham,2.0,0.0,H,74,74,75,74,79,80,78,78,-5
2022-04-10,Leicester,Crystal Palace,2.0,1.0,H,80,80,81,79,76,76,76,75,4
2022-04-10,Norwich,Burnley,2.0,0.0,H,73,75,73,73,76,77,75,76,-3
2022-04-10,Man City,Liverpool,2.0,2.0,D,85,84,87,86,85,86,84,85,0
2022-04-16,Tottenham,Brighton,0.0,1.0,A,81,83,80,79,76,77,75,76,5
2022-04-16,Man United,Norwich,3.0,2.0,H,83,85,83,81,73,75,73,73,10
2022-04-16,Southampton,Arsenal,1.0,0.0,H,76,75,77,76,80,82,80,77,-4
2022-04-16,Watford,Brentford,1.0,2.0,A,74,75,75,73,74,74,75,74,0
2022-04-17,Newcastle,Leicester,2.0,1.0,H,77,77,77,77,80,80,81,79,-3
2022-04-17,West Ham,Burnley,1.0,1.0,D,79,80,78,78,76,77,75,76,3
2022-04-19,Liverpool,Man United,4.0,0.0,H,85,86,84,85,83,85,83,81,2
2022-04-20,Chelsea,Arsenal,2.0,4.0,A,84,83,86,83,80,82,80,77,4
2022-04-20,Everton,Leicester,1.0,1.0,D,78,78,78,77,80,80,81,79,-2
2022-04-20,Newcastle,Crystal Palace,1.0,0.0,H,77,77,77,77,76,76,76,75,1
2022-04-20,Man City,Brighton,3.0,0.0,H,85,84,87,86,76,77,75,76,9
2022-04-21,Burnley,Southampton,2.0,0.0,H,76,77,75,76,76,75,77,76,0
2022-04-23,Arsenal,Man United,3.0,1.0,H,80,82,80,77,83,85,83,81,-3
2022-04-23,Leicester,Aston Villa,0.0,0.0,D,80,80,81,79,78,79,78,79,2
2022-04-23,Man City,Watford,5.0,1.0,H,85,84,87,86,74,75,75,73,11
2022-04-23,Norwich,Newcastle,0.0,3.0,A,73,75,73,73,77,77,77,77,-4
2022-04-23,Brentford,Tottenham,0.0,0.0,D,74,74,75,74,81,83,80,79,-7
2022-04-24,Brighton,Southampton,2.0,2.0,D,76,77,75,76,76,75,77,76,0
2022-04-24,Burnley,Wolves,1.0,0.0,H,76,77,75,76,78,79,80,78,-2
2022-04-24,Chelsea,West Ham,1.0,0.0,H,84,83,86,83,79,80,78,78,5
2022-04-24,Liverpool,Everton,2.0,0.0,H,85,86,84,85,78,78,78,77,7
2022-04-17,Wolves,Man City,0.0,0.0,A,78,79,80,78,85,84,87,86,-7
2022-04-25,Crystal Palace,Leeds,0.0,0.0,H,76,76,76,75,76,77,78,75,0
2022-04-28,Man United,Chelsea,0.0,0.0,A,83,85,83,81,84,83,86,83,-1
2022-04-30,Newcastle,Liverpool,0.0,0.0,A,77,77,77,77,85,86,84,85,-8
2022-04-30,Aston Villa,Norwich,0.0,0.0,H,78,79,78,79,73,75,73,73,5
2022-04-30,Southampton,Crystal Palace,0.0,0.0,H,76,75,77,76,76,76,76,75,0
2022-04-30,Watford,Burnley,0.0,0.0,H,74,75,75,73,76,77,75,76,-2
2022-04-30,Wolves,Brighton,0.0,0.0,H,78,79,80,78,76,77,75,76,2
2022-04-30,Leeds,Man City,0.0,0.0,A,76,77,78,75,85,84,87,86,-9
2022-05-01,Everton,Chelsea,0.0,0.0,A,78,78,78,77,84,83,86,83,-6
2022-05-01,Tottenham,Leicester,0.0,0.0,H,81,83,80,79,80,80,81,79,1
2022-05-01,West Ham,Arsenal,0.0,0.0,H,79,80,78,78,80,82,80,77,-1
2022-05-02,Man United,Brentford,0.0,0.0,H,83,85,83,81,74,74,75,74,9
2022-05-07,Brentford,Southampton,0.0,0.0,H,74,74,75,74,76,75,77,76,-2
2022-05-07,Burnley,Aston Villa,0.0,0.0,A,76,77,75,76,78,79,78,79,-2
2022-05-07,Chelsea,Wolves,0.0,0.0,H,84,83,86,83,78,79,80,78,6
2022-05-07,Crystal Palace,Watford,0.0,0.0,H,76,76,76,75,74,75,75,73,2
2022-05-07,Brighton,Man United,0.0,0.0,A,76,77,75,76,83,85,83,81,-7
2022-05-07,Liverpool,Tottenham,0.0,0.0,H,85,86,84,85,81,83,80,79,4
2022-05-08,Arsenal,Leeds,0.0,0.0,H,80,82,80,77,76,77,78,75,4
2022-05-08,Leicester,Everton,0.0,0.0,H,80,80,81,79,78,78,78,77,2
2022-05-08,Norwich,West Ham,0.0,0.0,A,73,75,73,73,79,80,78,78,-6
2022-05-08,Man City,Newcastle,0.0,0.0,H,85,84,87,86,77,77,77,77,8
2022-05-10,Aston Villa,Liverpool,0.0,0.0,A,78,79,78,79,85,86,84,85,-7
2022-05-11,Leeds,Chelsea,0.0,0.0,A,76,77,78,75,84,83,86,83,-8
2022-05-11,Leicester,Norwich,0.0,0.0,H,80,80,81,79,73,75,73,73,7
2022-05-11,Watford,Everton,0.0,0.0,A,74,75,75,73,78,78,78,77,-4
2022-05-12,Tottenham,Arsenal,0.0,0.0,H,81,83,80,79,80,82,80,77,1
2022-05-15,Tottenham,Burnley,0.0,0.0,H,81,83,80,79,76,77,75,76,5
2022-05-15,Aston Villa,Crystal Palace,0.0,0.0,H,78,79,78,79,76,76,76,75,2
2022-05-15,Everton,Brentford,0.0,0.0,H,78,78,78,77,74,74,75,74,4
2022-05-15,Leeds,Brighton,0.0,0.0,H,76,77,78,75,76,77,75,76,0
2022-05-15,Watford,Leicester,0.0,0.0,A,74,75,75,73,80,80,81,79,-6
2022-05-15,Wolves,Norwich,0.0,0.0,H,78,79,80,78,73,75,73,73,5
2022-05-15,Southampton,Liverpool,0.0,0.0,A,76,75,77,76,85,86,84,85,-9
2022-05-15,West Ham,Man City,0.0,0.0,A,79,80,78,78,85,84,87,86,-6
2022-05-16,Newcastle,Arsenal,0.0,0.0,A,77,77,77,77,80,82,80,77,-3
2022-05-19,Everton,Crystal Palace,0.0,0.0,H,78,78,78,77,76,76,76,75,2
2022-05-19,Aston Villa,Burnley,0.0,0.0,H,78,79,78,79,76,77,75,76,2
2022-05-19,Chelsea,Leicester,0.0,0.0,H,84,83,86,83,80,80,81,79,4
2022-05-22,Arsenal,Everton,0.0,0.0,H,80,82,80,77,78,78,78,77,2
2022-05-22,Brentford,Leeds,0.0,0.0,H,74,74,75,74,76,77,78,75,-2
2022-05-22,Brighton,West Ham,0.0,0.0,A,76,77,75,76,79,80,78,78,-3
2022-05-22,Burnley,Newcastle,0.0,0.0,H,76,77,75,76,77,77,77,77,-1
2022-05-22,Chelsea,Watford,0.0,0.0,H,84,83,86,83,74,75,75,73,10
2022-05-22,Crystal Palace,Man United,0.0,0.0,A,76,76,76,75,83,85,83,81,-7
2022-05-22,Leicester,Southampton,0.0,0.0,H,80,80,81,79,76,75,77,76,4
2022-05-22,Liverpool,Wolves,0.0,0.0,H,85,86,84,85,78,79,80,78,7
2022-05-22,Man City,Aston Villa,0.0,0.0,H,85,84,87,86,78,79,78,79,7
2022-05-22,Norwich,Tottenham,0.0,0.0,A,73,75,73,73,81,83,80,79,-8
