Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff
2008-09-21,Hull,Everton,2,2,D,71,66,64,63,78,71,71,72,-7
2008-09-21,Man City,Portsmouth,6,0,H,79,67,70,72,76,72,72,73,3
2008-09-21,Tottenham,Wigan,0,0,D,79,74,73,73,73,71,68,66,6
2008-09-21,West Brom,Aston Villa,1,2,A,71,68,67,68,78,77,70,69,-7
2008-09-27,Arsenal,Hull,1,2,A,81,78,72,71,71,66,64,63,10
2008-09-27,Aston Villa,Sunderland,2,1,H,78,77,70,69,75,68,66,67,3
2008-09-27,Everton,Liverpool,0,2,A,78,71,71,72,81,72,69,72,-3
2008-09-27,Fulham,West Ham,1,2,A,74,70,69,68,76,66,70,68,-2
2008-09-27,Man United,Bolton,2,0,H,84,75,75,75,74,69,69,70,10
2008-09-27,Middlesbrough,West Brom,0,1,A,74,72,72,68,71,68,67,68,3
2008-09-27,Newcastle,Blackburn,1,2,A,76,72,71,70,76,70,67,72,0
2008-09-27,Stoke,Chelsea,0,2,A,70,70,66,69,84,75,75,78,-14
2008-09-28,Portsmouth,Tottenham,2,0,H,76,72,72,73,79,74,73,73,-3
2008-09-28,Wigan,Man City,2,1,H,73,71,68,66,79,67,70,72,-6
2008-10-04,Blackburn,Man United,0,2,A,76,70,67,72,84,75,75,75,-8
2008-10-04,Sunderland,Arsenal,1,1,D,75,68,66,67,81,78,72,71,-6
2008-10-04,West Brom,Fulham,1,0,H,71,68,67,68,74,70,69,68,-3
2008-10-04,Wigan,Middlesbrough,0,1,A,73,71,68,66,74,72,72,68,-1
2008-10-05,Chelsea,Aston Villa,2,0,H,84,75,75,78,78,77,70,69,6
2008-10-05,Everton,Newcastle,2,2,D,78,71,71,72,76,72,71,70,2
2008-10-05,Man City,Liverpool,2,3,A,79,67,70,72,81,72,69,72,-2
2008-10-05,Portsmouth,Stoke,2,1,H,76,72,72,73,70,70,66,69,6
2008-10-05,Tottenham,Hull,0,1,A,79,74,73,73,71,66,64,63,8
2008-10-05,West Ham,Bolton,1,3,A,76,66,70,68,74,69,69,70,2
2008-10-18,Arsenal,Everton,3,1,H,81,78,72,71,78,71,71,72,3
2008-10-18,Aston Villa,Portsmouth,0,0,D,78,77,70,69,76,72,72,73,2
2008-10-18,Bolton,Blackburn,0,0,D,74,69,69,70,76,70,67,72,-2
2008-10-18,Fulham,Sunderland,0,0,D,74,70,69,68,75,68,66,67,-1
2008-10-18,Liverpool,Wigan,3,2,H,81,72,69,72,73,71,68,66,8
2008-10-18,Man United,West Brom,4,0,H,84,75,75,75,71,68,67,68,13
2008-10-18,Middlesbrough,Chelsea,0,5,A,74,72,72,68,84,75,75,78,-10
2008-10-19,Hull,West Ham,1,0,H,71,66,64,63,76,66,70,68,-5
2008-10-19,Stoke,Tottenham,2,1,H,70,70,66,69,79,74,73,73,-9
2008-10-20,Newcastle,Man City,2,2,D,76,72,71,70,79,67,70,72,-3
2008-10-25,Blackburn,Middlesbrough,1,1,D,76,70,67,72,74,72,72,68,2
2008-10-25,Everton,Man United,1,1,D,78,71,71,72,84,75,75,75,-6
2008-10-25,Sunderland,Newcastle,2,1,H,75,68,66,67,76,72,71,70,-1
2008-10-25,West Brom,Hull,0,3,A,71,68,67,68,71,66,64,63,0
2008-10-26,Chelsea,Liverpool,0,1,A,84,75,75,78,81,72,69,72,3
2008-10-26,Man City,Stoke,3,0,H,79,67,70,72,70,70,66,69,9
2008-10-26,Portsmouth,Fulham,1,1,D,76,72,72,73,74,70,69,68,2
2008-10-26,Tottenham,Bolton,2,0,H,79,74,73,73,74,69,69,70,5
2008-10-26,West Ham,Arsenal,0,2,A,76,66,70,68,81,78,72,71,-5
2008-10-26,Wigan,Aston Villa,0,4,A,73,71,68,66,78,77,70,69,-5
2008-10-28,Newcastle,West Brom,2,1,H,76,72,71,70,71,68,67,68,5
2008-10-29,Arsenal,Tottenham,4,4,D,81,78,72,71,79,74,73,73,2
2008-10-29,Aston Villa,Blackburn,3,2,H,78,77,70,69,76,70,67,72,2
2008-10-29,Bolton,Everton,0,1,A,74,69,69,70,78,71,71,72,-4
2008-10-29,Fulham,Wigan,2,0,H,74,70,69,68,73,71,68,66,1
2008-10-29,Hull,Chelsea,0,3,A,71,66,64,63,84,75,75,78,-13
2008-10-29,Liverpool,Portsmouth,1,0,H,81,72,69,72,76,72,72,73,5
2008-10-29,Man United,West Ham,2,0,H,84,75,75,75,76,66,70,68,8
2008-10-29,Middlesbrough,Man City,2,0,H,74,72,72,68,79,67,70,72,-5
2008-10-29,Stoke,Sunderland,1,0,H,70,70,66,69,75,68,66,67,-5
2008-11-01,Chelsea,Sunderland,5,0,H,84,75,75,78,75,68,66,67,9
2008-11-01,Everton,Fulham,1,0,H,78,71,71,72,74,70,69,68,4
2008-11-01,Man United,Hull,4,3,H,84,75,75,75,71,66,64,63,13
2008-11-01,Middlesbrough,West Ham,1,1,D,74,72,72,68,76,66,70,68,-2
2008-11-01,Portsmouth,Wigan,1,2,A,76,72,72,73,73,71,68,66,3
2008-11-01,Stoke,Arsenal,2,1,H,70,70,66,69,81,78,72,71,-11
2008-11-01,Tottenham,Liverpool,2,1,H,79,74,73,73,81,72,69,72,-2
2008-11-01,West Brom,Blackburn,2,2,D,71,68,67,68,76,70,67,72,-5
2008-11-02,Bolton,Man City,2,0,H,74,69,69,70,79,67,70,72,-5
2008-11-03,Newcastle,Aston Villa,2,0,H,76,72,71,70,78,77,70,69,-2
2008-11-08,Arsenal,Man United,2,1,H,81,78,72,71,84,75,75,75,-3
2008-11-08,Hull,Bolton,0,1,A,71,66,64,63,74,69,69,70,-3
2008-11-08,Liverpool,West Brom,3,0,H,81,72,69,72,71,68,67,68,10
2008-11-08,Sunderland,Portsmouth,1,2,A,75,68,66,67,76,72,72,73,-1
2008-11-08,West Ham,Everton,1,3,A,76,66,70,68,78,71,71,72,-2
2008-11-08,Wigan,Stoke,0,0,D,73,71,68,66,70,70,66,69,3
2008-11-09,Aston Villa,Middlesbrough,1,2,A,78,77,70,69,74,72,72,68,4
2008-11-09,Blackburn,Chelsea,0,2,A,76,70,67,72,84,75,75,78,-8
2008-11-09,Fulham,Newcastle,2,1,H,74,70,69,68,76,72,71,70,-2
2008-11-09,Man City,Tottenham,1,2,A,79,67,70,72,79,74,73,73,0
2008-11-15,Arsenal,Aston Villa,0,2,A,81,78,72,71,78,77,70,69,3
2008-11-15,Blackburn,Sunderland,1,2,A,76,70,67,72,75,68,66,67,1
2008-11-15,Bolton,Liverpool,0,2,A,74,69,69,70,81,72,69,72,-7
2008-11-15,Fulham,Tottenham,2,1,H,74,70,69,68,79,74,73,73,-5
2008-11-15,Man United,Stoke,5,0,H,84,75,75,75,70,70,66,69,14
2008-11-15,Newcastle,Wigan,2,2,D,76,72,71,70,73,71,68,66,3
2008-11-15,West Brom,Chelsea,0,3,A,71,68,67,68,84,75,75,78,-13
2008-11-15,West Ham,Portsmouth,0,0,D,76,66,70,68,76,72,72,73,0
2008-11-16,Everton,Middlesbrough,1,1,D,78,71,71,72,74,72,72,68,4
2008-11-16,Hull,Man City,2,2,D,71,66,64,63,79,67,70,72,-8
2008-11-22,Aston Villa,Man United,0,0,D,78,77,70,69,84,75,75,75,-6
2008-11-22,Chelsea,Newcastle,0,0,D,84,75,75,78,76,72,71,70,8
2008-11-22,Liverpool,Fulham,0,0,D,81,72,69,72,74,70,69,68,7
2008-11-22,Man City,Arsenal,3,0,H,79,67,70,72,81,78,72,71,-2
2008-11-22,Middlesbrough,Bolton,1,3,A,74,72,72,68,74,69,69,70,0
2008-11-22,Portsmouth,Hull,2,2,D,76,72,72,73,71,66,64,63,5
2008-11-22,Stoke,West Brom,1,0,H,70,70,66,69,71,68,67,68,-1
2008-11-23,Sunderland,West Ham,0,1,A,75,68,66,67,76,66,70,68,-1
2008-11-23,Tottenham,Blackburn,1,0,H,79,74,73,73,76,70,67,72,3
2008-11-24,Wigan,Everton,1,0,H,73,71,68,66,78,71,71,72,-5
2008-11-29,Aston Villa,Fulham,0,0,D,78,77,70,69,74,70,69,68,4
2008-11-29,Middlesbrough,Newcastle,0,0,D,74,72,72,68,76,72,71,70,-2
2008-11-29,Stoke,Hull,1,1,D,70,70,66,69,71,66,64,63,-1
2008-11-29,Sunderland,Bolton,1,4,A,75,68,66,67,74,69,69,70,1
2008-11-29,Wigan,West Brom,2,1,H,73,71,68,66,71,68,67,68,2
2008-11-30,Chelsea,Arsenal,1,2,A,84,75,75,78,81,78,72,71,3
2008-11-30,Man City,Man United,0,1,A,79,67,70,72,84,75,75,75,-5
2008-11-30,Portsmouth,Blackburn,3,2,H,76,72,72,73,76,70,67,72,0
2008-11-30,Tottenham,Everton,0,1,A,79,74,73,73,78,71,71,72,1
2008-12-01,Liverpool,West Ham,0,0,D,81,72,69,72,76,66,70,68,5
2008-12-06,Arsenal,Wigan,1,0,H,81,78,72,71,73,71,68,66,8
2008-12-06,Blackburn,Liverpool,1,3,A,76,70,67,72,81,72,69,72,-5
2008-12-06,Bolton,Chelsea,0,2,A,74,69,69,70,84,75,75,78,-10
2008-12-06,Fulham,Man City,1,1,D,74,70,69,68,79,67,70,72,-5
2008-12-06,Hull,Middlesbrough,2,1,H,71,66,64,63,74,72,72,68,-3
2008-12-06,Man United,Sunderland,1,0,H,84,75,75,75,75,68,66,67,9
2008-12-06,Newcastle,Stoke,2,2,D,76,72,71,70,70,70,66,69,6
2008-12-07,Everton,Aston Villa,2,3,A,78,71,71,72,78,77,70,69,0
2008-12-07,West Brom,Portsmouth,1,1,D,71,68,67,68,76,72,72,73,-5
2008-12-08,West Ham,Tottenham,0,2,A,76,66,70,68,79,74,73,73,-3
2008-12-13,Aston Villa,Bolton,4,2,H,78,77,70,69,74,69,69,70,4
2008-12-13,Liverpool,Hull,2,2,D,81,72,69,72,71,66,64,63,10
2008-12-13,Man City,Everton,0,1,A,79,67,70,72,78,71,71,72,1
2008-12-13,Middlesbrough,Arsenal,1,1,D,74,72,72,68,81,78,72,71,-7
2008-12-13,Stoke,Fulham,0,0,D,70,70,66,69,74,70,69,68,-4
2008-12-13,Sunderland,West Brom,4,0,H,75,68,66,67,71,68,67,68,4
2008-12-13,Tottenham,Man United,0,0,D,79,74,73,73,84,75,75,75,-5
2008-12-13,Wigan,Blackburn,3,0,H,73,71,68,66,76,70,67,72,-3
2008-12-14,Chelsea,West Ham,1,1,D,84,75,75,78,76,66,70,68,8
2008-12-14,Portsmouth,Newcastle,0,3,A,76,72,72,73,76,72,71,70,0
2008-12-20,Blackburn,Stoke,3,0,H,76,70,67,72,70,70,66,69,6
2008-12-20,Bolton,Portsmouth,2,1,H,74,69,69,70,76,72,72,73,-2
2008-12-20,Fulham,Middlesbrough,3,0,H,74,70,69,68,74,72,72,68,0
2008-12-20,Hull,Sunderland,1,4,A,71,66,64,63,75,68,66,67,-4
2008-12-20,West Ham,Aston Villa,0,1,A,76,66,70,68,78,77,70,69,-2
2008-12-21,Arsenal,Liverpool,1,1,D,81,78,72,71,81,72,69,72,0
2008-12-21,Newcastle,Tottenham,2,1,H,76,72,71,70,79,74,73,73,-3
2008-12-21,West Brom,Man City,2,1,H,71,68,67,68,79,67,70,72,-8
2008-12-22,Everton,Chelsea,0,0,D,78,71,71,72,84,75,75,78,-6
2008-12-26,Aston Villa,Arsenal,2,2,D,78,77,70,69,81,78,72,71,-3
2008-12-26,Chelsea,West Brom,2,0,H,84,75,75,78,71,68,67,68,13
2008-12-26,Liverpool,Bolton,3,0,H,81,72,69,72,74,69,69,70,7
2008-12-26,Man City,Hull,5,1,H,79,67,70,72,71,66,64,63,8
2008-12-26,Middlesbrough,Everton,0,1,A,74,72,72,68,78,71,71,72,-4
2008-12-26,Portsmouth,West Ham,1,4,A,76,72,72,73,76,66,70,68,0
2008-12-26,Stoke,Man United,0,1,A,70,70,66,69,84,75,75,75,-14
2008-12-26,Sunderland,Blackburn,0,0,D,75,68,66,67,76,70,67,72,-1
2008-12-26,Tottenham,Fulham,0,0,D,79,74,73,73,74,70,69,68,5
2008-12-26,Wigan,Newcastle,2,1,H,73,71,68,66,76,72,71,70,-3
2008-12-28,Arsenal,Portsmouth,1,0,H,81,78,72,71,76,72,72,73,5
2008-12-28,Blackburn,Man City,2,2,D,76,70,67,72,79,67,70,72,-3
2008-12-28,Bolton,Wigan,0,1,A,74,69,69,70,73,71,68,66,1
2008-12-28,Everton,Sunderland,3,0,H,78,71,71,72,75,68,66,67,3
2008-12-28,Fulham,Chelsea,2,2,D,74,70,69,68,84,75,75,78,-10
2008-12-28,Newcastle,Liverpool,1,5,A,76,72,71,70,81,72,69,72,-5
2008-12-28,West Brom,Tottenham,2,0,H,71,68,67,68,79,74,73,73,-8
2008-12-28,West Ham,Stoke,2,1,H,76,66,70,68,70,70,66,69,6
2008-12-29,Man United,Middlesbrough,1,0,H,84,75,75,75,74,72,72,68,10
2008-12-30,Hull,Aston Villa,0,1,A,71,66,64,63,78,77,70,69,-7
2009-01-10,Arsenal,Bolton,1,0,H,81,78,72,71,74,69,69,70,7
2009-01-10,Aston Villa,West Brom,2,1,H,78,77,70,69,71,68,67,68,7
2009-01-10,Everton,Hull,2,0,H,78,71,71,72,71,66,64,63,7
2009-01-10,Middlesbrough,Sunderland,1,1,D,74,72,72,68,75,68,66,67,-1
2009-01-10,Newcastle,West Ham,2,2,D,76,72,71,70,76,66,70,68,0
2009-01-10,Stoke,Liverpool,0,0,D,70,70,66,69,81,72,69,72,-11
2009-01-11,Man United,Chelsea,3,0,H,84,75,75,75,84,75,75,78,0
2009-01-11,Wigan,Tottenham,1,0,H,73,71,68,66,79,74,73,73,-6
2009-01-14,Man United,Wigan,1,0,H,84,75,75,75,73,71,68,66,11
2009-01-17,Blackburn,Newcastle,3,0,H,76,70,67,72,76,72,71,70,0
2009-01-17,Bolton,Man United,0,1,A,74,69,69,70,84,75,75,75,-10
2009-01-17,Chelsea,Stoke,2,1,H,84,75,75,78,70,70,66,69,14
2009-01-17,Hull,Arsenal,1,3,A,71,66,64,63,81,78,72,71,-10
2009-01-17,Man City,Wigan,1,0,H,79,67,70,72,73,71,68,66,6
2009-01-17,Sunderland,Aston Villa,1,2,A,75,68,66,67,78,77,70,69,-3
2009-01-17,West Brom,Middlesbrough,3,0,H,71,68,67,68,74,72,72,68,-3
2009-01-18,Tottenham,Portsmouth,1,1,D,79,74,73,73,76,72,72,73,3
2009-01-18,West Ham,Fulham,3,1,H,76,66,70,68,74,70,69,68,2
2009-01-19,Liverpool,Everton,1,1,D,81,72,69,72,78,71,71,72,3
2009-01-27,Portsmouth,Aston Villa,0,1,A,76,72,72,73,78,77,70,69,-2
2009-01-27,Sunderland,Fulham,1,0,H,75,68,66,67,74,70,69,68,1
2009-01-27,Tottenham,Stoke,3,1,H,79,74,73,73,70,70,66,69,9
2009-01-27,West Brom,Man United,0,5,A,71,68,67,68,84,75,75,75,-13
2009-01-28,Blackburn,Bolton,2,2,D,76,70,67,72,74,69,69,70,2
2009-01-28,Chelsea,Middlesbrough,2,0,H,84,75,75,78,74,72,72,68,10
2009-01-28,Everton,Arsenal,1,1,D,78,71,71,72,81,78,72,71,-3
2009-01-28,Man City,Newcastle,2,1,H,79,67,70,72,76,72,71,70,3
2009-01-28,West Ham,Hull,2,0,H,76,66,70,68,71,66,64,63,5
2009-01-28,Wigan,Liverpool,1,1,D,73,71,68,66,81,72,69,72,-8
2009-01-31,Arsenal,West Ham,0,0,D,81,78,72,71,76,66,70,68,5
2009-01-31,Aston Villa,Wigan,0,0,D,78,77,70,69,73,71,68,66,5
2009-01-31,Bolton,Tottenham,3,2,H,74,69,69,70,79,74,73,73,-5
2009-01-31,Fulham,Portsmouth,3,1,H,74,70,69,68,76,72,72,73,-2
2009-01-31,Hull,West Brom,2,2,D,71,66,64,63,71,68,67,68,0
2009-01-31,Man United,Everton,1,0,H,84,75,75,75,78,71,71,72,6
2009-01-31,Middlesbrough,Blackburn,0,0,D,74,72,72,68,76,70,67,72,-2
2009-01-31,Stoke,Man City,1,0,H,70,70,66,69,79,67,70,72,-9
2009-02-01,Liverpool,Chelsea,2,0,H,81,72,69,72,84,75,75,78,-3
2009-02-01,Newcastle,Sunderland,1,1,D,76,72,71,70,75,68,66,67,1
2009-02-07,Blackburn,Aston Villa,0,2,A,76,70,67,72,78,77,70,69,-2
2009-02-07,Chelsea,Hull,0,0,D,84,75,75,78,71,66,64,63,13
2009-02-07,Everton,Bolton,3,0,H,78,71,71,72,74,69,69,70,4
2009-02-07,Man City,Middlesbrough,1,0,H,79,67,70,72,74,72,72,68,5
2009-02-07,Portsmouth,Liverpool,2,3,A,76,72,72,73,81,72,69,72,-5
2009-02-07,Sunderland,Stoke,2,0,H,75,68,66,67,70,70,66,69,5
2009-02-07,West Brom,Newcastle,2,3,A,71,68,67,68,76,72,71,70,-5
2009-02-07,Wigan,Fulham,0,0,D,73,71,68,66,74,70,69,68,-1
2009-02-08,Tottenham,Arsenal,0,0,D,79,74,73,73,81,78,72,71,-2
2009-02-08,West Ham,Man United,0,1,A,76,66,70,68,84,75,75,75,-8
2009-02-14,Portsmouth,Man City,2,0,H,76,72,72,73,79,67,70,72,-3
2009-02-18,Man United,Fulham,3,0,H,84,75,75,75,74,70,69,68,10
2009-02-21,Arsenal,Sunderland,0,0,D,81,78,72,71,75,68,66,67,6
2009-02-21,Aston Villa,Chelsea,0,1,A,78,77,70,69,84,75,75,78,-6
2009-02-21,Bolton,West Ham,2,1,H,74,69,69,70,76,66,70,68,-2
2009-02-21,Man United,Blackburn,2,1,H,84,75,75,75,76,70,67,72,8
2009-02-21,Middlesbrough,Wigan,0,0,D,74,72,72,68,73,71,68,66,1
2009-02-21,Stoke,Portsmouth,2,2,D,70,70,66,69,76,72,72,73,-6
2009-02-22,Fulham,West Brom,2,0,H,74,70,69,68,71,68,67,68,3
2009-02-22,Liverpool,Man City,1,1,D,81,72,69,72,79,67,70,72,2
2009-02-22,Newcastle,Everton,0,0,D,76,72,71,70,78,71,71,72,-2
2009-02-23,Hull,Tottenham,1,2,A,71,66,64,63,79,74,73,73,-8
2009-02-28,Arsenal,Fulham,0,0,D,81,78,72,71,74,70,69,68,7
2009-02-28,Chelsea,Wigan,2,1,H,84,75,75,78,73,71,68,66,11
2009-02-28,Everton,West Brom,2,0,H,78,71,71,72,71,68,67,68,7
2009-02-28,Middlesbrough,Liverpool,2,0,H,74,72,72,68,81,72,69,72,-7
2009-03-01,Aston Villa,Stoke,2,2,D,78,77,70,69,70,70,66,69,8
2009-03-01,Bolton,Newcastle,1,0,H,74,69,69,70,76,72,71,70,-2
2009-03-01,Hull,Blackburn,1,2,A,71,66,64,63,76,70,67,72,-5
2009-03-01,West Ham,Man City,1,0,H,76,66,70,68,79,67,70,72,-3
2009-03-03,Liverpool,Sunderland,2,0,H,81,72,69,72,75,68,66,67,6
2009-03-03,Portsmouth,Chelsea,0,1,A,76,72,72,73,84,75,75,78,-8
2009-03-03,West Brom,Arsenal,1,3,A,71,68,67,68,81,78,72,71,-10
2009-03-04,Blackburn,Everton,0,0,D,76,70,67,72,78,71,71,72,-2
2009-03-04,Fulham,Hull,0,1,A,74,70,69,68,71,66,64,63,3
2009-03-04,Man City,Aston Villa,2,0,H,79,67,70,72,78,77,70,69,1
2009-03-04,Newcastle,Man United,1,2,A,76,72,71,70,84,75,75,75,-8
2009-03-04,Stoke,Bolton,2,0,H,70,70,66,69,74,69,69,70,-4
2009-03-04,Tottenham,Middlesbrough,4,0,H,79,74,73,73,74,72,72,68,5
2009-03-04,Wigan,West Ham,0,1,A,73,71,68,66,76,66,70,68,-3
2009-03-07,Sunderland,Tottenham,1,1,D,75,68,66,67,79,74,73,73,-4
2009-03-11,Fulham,Blackburn,1,2,A,74,70,69,68,76,70,67,72,-2
2009-03-14,Arsenal,Blackburn,4,0,H,81,78,72,71,76,70,67,72,5
2009-03-14,Bolton,Fulham,1,3,A,74,69,69,70,74,70,69,68,0
2009-03-14,Everton,Stoke,3,1,H,78,71,71,72,70,70,66,69,8
2009-03-14,Hull,Newcastle,1,1,D,71,66,64,63,76,72,71,70,-5
2009-03-14,Man United,Liverpool,1,4,A,84,75,75,75,81,72,69,72,3
2009-03-14,Middlesbrough,Portsmouth,1,1,D,74,72,72,68,76,72,72,73,-2
2009-03-14,Sunderland,Wigan,1,2,A,75,68,66,67,73,71,68,66,2
2009-03-15,Aston Villa,Tottenham,1,2,A,78,77,70,69,79,74,73,73,-1
2009-03-15,Chelsea,Man City,1,0,H,84,75,75,78,79,67,70,72,5
2009-03-16,West Ham,West Brom,0,0,D,76,66,70,68,71,68,67,68,5
2009-03-21,Blackburn,West Ham,1,1,D,76,70,67,72,76,66,70,68,0
2009-03-21,Fulham,Man United,2,0,H,74,70,69,68,84,75,75,75,-10
2009-03-21,Newcastle,Arsenal,1,3,A,76,72,71,70,81,78,72,71,-5
2009-03-21,Portsmouth,Everton,2,1,H,76,72,72,73,78,71,71,72,-2
2009-03-21,Stoke,Middlesbrough,1,0,H,70,70,66,69,74,72,72,68,-4
2009-03-21,Tottenham,Chelsea,1,0,H,79,74,73,73,84,75,75,78,-5
2009-03-21,West Brom,Bolton,1,1,D,71,68,67,68,74,69,69,70,-3
2009-03-22,Liverpool,Aston Villa,5,0,H,81,72,69,72,78,77,70,69,3
2009-03-22,Man City,Sunderland,1,0,H,79,67,70,72,75,68,66,67,4
2009-03-22,Wigan,Hull,1,0,H,73,71,68,66,71,66,64,63,2
2009-04-04,Arsenal,Man City,2,0,H,81,78,72,71,79,67,70,72,2
2009-04-04,Blackburn,Tottenham,2,1,H,76,70,67,72,79,74,73,73,-3
2009-04-04,Bolton,Middlesbrough,4,1,H,74,69,69,70,74,72,72,68,0
2009-04-04,Fulham,Liverpool,0,1,A,74,70,69,68,81,72,69,72,-7
2009-04-04,Hull,Portsmouth,0,0,D,71,66,64,63,76,72,72,73,-5
2009-04-04,Newcastle,Chelsea,0,2,A,76,72,71,70,84,75,75,78,-8
2009-04-04,West Brom,Stoke,0,2,A,71,68,67,68,70,70,66,69,1
2009-04-04,West Ham,Sunderland,2,0,H,76,66,70,68,75,68,66,67,1
2009-04-05,Everton,Wigan,4,0,H,78,71,71,72,73,71,68,66,5
2009-04-05,Man United,Aston Villa,3,2,H,84,75,75,75,78,77,70,69,6
2009-04-11,Chelsea,Bolton,4,3,H,84,75,75,78,74,69,69,70,10
2009-04-11,Liverpool,Blackburn,4,0,H,81,72,69,72,76,70,67,72,5
2009-04-11,Middlesbrough,Hull,3,1,H,74,72,72,68,71,66,64,63,3
2009-04-11,Portsmouth,West Brom,2,2,D,76,72,72,73,71,68,67,68,5
2009-04-11,Stoke,Newcastle,1,1,D,70,70,66,69,76,72,71,70,-6
2009-04-11,Sunderland,Man United,1,2,A,75,68,66,67,84,75,75,75,-9
2009-04-11,Tottenham,West Ham,1,0,H,79,74,73,73,76,66,70,68,3
2009-04-11,Wigan,Arsenal,1,4,A,73,71,68,66,81,78,72,71,-8
2009-04-12,Aston Villa,Everton,3,3,D,78,77,70,69,78,71,71,72,0
2009-04-12,Man City,Fulham,1,3,A,79,67,70,72,74,70,69,68,5
2009-04-18,Aston Villa,West Ham,1,1,D,78,77,70,69,76,66,70,68,2
2009-04-18,Middlesbrough,Fulham,0,0,D,74,72,72,68,74,70,69,68,0
2009-04-18,Portsmouth,Bolton,1,0,H,76,72,72,73,74,69,69,70,2
2009-04-18,Stoke,Blackburn,1,0,H,70,70,66,69,76,70,67,72,-6
2009-04-18,Sunderland,Hull,1,0,H,75,68,66,67,71,66,64,63,4
2009-04-19,Man City,West Brom,4,2,H,79,67,70,72,71,68,67,68,8
